Time (s),Ch1 (V)
0.0798750,1.7807880
0.0800000,1.7566097
0.0801250,1.7759523
0.0802500,1.7735345
0.0803750,1.7686988
0.0805000,1.7614454
0.0806250,1.7638632
0.0807500,1.7614454
0.0808750,1.7566097
0.0810000,1.7638632
0.0811250,1.7541919
0.0812500,1.7517741
0.0813750,1.7469384
0.0815000,1.7469384
0.0816250,1.7590276
0.0817500,1.7614454
0.0818750,1.7469384
0.0820000,1.7372671
0.0821250,1.7421028
0.0822500,1.7348493
0.0823750,1.7348493
0.0825000,1.7227602
0.0826250,1.7179245
0.0827500,1.7251780
0.0828750,1.7251780
0.0830000,1.7300137
0.0831250,1.7275958
0.0832500,1.7203424
0.0833750,1.7179245
0.0835000,1.7106711
0.0836250,1.7106711
0.0837500,1.7130889
0.0838750,1.7106711
0.0840000,1.7082532
0.0841250,1.7034176
0.0842500,1.7058354
0.0843750,1.7009998
0.0845000,1.6937463
0.0846250,1.6889106
0.0847500,1.6840750
0.0848750,1.6889106
0.0850000,1.6212116
0.0851250,1.6840750
0.0852500,1.6864928
0.0853750,1.6889106
0.0855000,1.6768215
0.0856250,1.6695681
0.0857500,1.6671502
0.0858750,1.6695681
0.0860000,1.6768215
0.0861250,1.6623146
0.0862500,1.6647324
0.0863750,1.6598968
0.0865000,1.6526433
0.0866250,1.6526433
0.0867500,1.6550611
0.0868750,1.6502255
0.0870000,1.6502255
0.0871250,1.6405542
0.0872500,1.6526433
0.0873750,1.6429720
0.0875000,1.6381363
0.0876250,1.6478076
0.0877500,1.6405542
0.0878750,1.6357185
0.0880000,1.6405542
0.0881250,1.6284650
0.0882500,1.6357185
0.0883750,1.6260472
0.0885000,1.6212116
0.0886250,1.6236294
0.0887500,1.6236294
0.0888750,1.6212116
0.0890000,1.6163759
0.0891250,1.6187937
0.0892500,1.6115403
0.0893750,1.6163759
0.0895000,1.6091225
0.0896250,1.6091225
0.0897500,1.6091225
0.0898750,1.6042868
0.0900000,1.6067046
0.0901250,1.6042868
0.0902500,1.5946155
0.0903750,1.5946155
0.0905000,1.5970333
0.0906250,1.5897799
0.0907500,1.5849442
0.0908750,1.5897799
0.0910000,1.5849442
0.0911250,1.5825264
0.0912500,1.5801086
0.0913750,1.5752729
0.0915000,1.5801086
0.0916250,1.5776907
0.0917500,1.5704373
0.0918750,1.5728551
0.0920000,1.5631838
0.0921250,1.5631838
0.0922500,1.5680194
0.0923750,1.5656016
0.0925000,1.5583481
0.0926250,1.5535125
0.0927500,1.5583481
0.0928750,1.5583481
0.0930000,1.5559303
0.0931250,1.5535125
0.0932500,1.5486768
0.0933750,1.5486768
0.0935000,1.5438412
0.0936250,1.5365877
0.0937500,1.5341699
0.0938750,1.5317521
0.0940000,1.5365877
0.0941250,1.5269164
0.0942500,1.5269164
0.0943750,1.5293343
0.0945000,1.5293343
0.0946250,1.5269164
0.0947500,1.5196630
0.0948750,1.5196630
0.0950000,1.5244986
0.0951250,1.5124095
0.0952500,1.5244986
0.0953750,1.5124095
0.0955000,1.5124095
0.0956250,1.5051560
0.0957500,1.5051560
0.0958750,1.5051560
0.0960000,1.5003204
0.0961250,1.5027382
0.0962500,1.5051560
0.0963750,1.4979025
0.0965000,1.4954847
0.0966250,1.4954847
0.0967500,1.4858134
0.0968750,1.4906491
0.0970000,1.4930669
0.0971250,1.4809778
0.0972500,1.4737243
0.0973750,1.4809778
0.0975000,1.4761421
0.0976250,1.4809778
0.0977500,1.4761421
0.0978750,1.4761421
0.0980000,1.4761421
0.0981250,1.4713065
0.0982500,1.4688886
0.0983750,1.4640530
0.0985000,1.4567995
0.0986250,1.4543817
0.0987500,1.4592174
0.0988750,1.4592174
0.0990000,1.4616352
0.0991250,1.4519639
0.0992500,1.4519639
0.0993750,1.4495461
0.0995000,1.4495461
0.0996250,1.4592174
0.0997500,1.4447104
0.0998750,1.4447104
0.1000000,1.4398748
0.1001250,1.4374569
0.1002500,1.4374569
0.1003750,1.4374569
0.1005000,1.4326213
0.1006250,1.4205322
0.1007500,1.4277856
0.1008750,1.4302035
0.1010000,1.4229500
0.1011250,1.4277856
0.1012500,1.4181143
0.1013750,1.4229500
0.1015000,1.4132787
0.1016250,1.4132787
0.1017500,1.4084430
0.1018750,1.4084430
0.1020000,1.4132787
0.1021250,1.4036074
0.1022500,1.3987717
0.1023750,1.4060252
0.1025000,1.4011896
0.1026250,1.3963539
0.1027500,1.3915183
0.1028750,1.3939361
0.1030000,1.3915183
0.1031250,1.3866826
0.1032500,1.3842648
0.1033750,1.3866826
0.1035000,1.3818470
0.1036250,1.3842648
0.1037500,1.3842648
0.1038750,1.3745935
0.1040000,1.3745935
0.1041250,1.3721757
0.1042500,1.3770113
0.1043750,1.3721757
0.1045000,1.3673400
0.1046250,1.3673400
0.1047500,1.3697579
0.1048750,1.3576687
0.1050000,1.3649222
0.1051250,1.3625044
0.1052500,1.3576687
0.1053750,1.3600866
0.1055000,1.3552509
0.1056250,1.3552509
0.1057500,1.3479974
0.1058750,1.3479974
0.1060000,1.3479974
0.1061250,1.3431618
0.1062500,1.3431618
0.1063750,1.3455796
0.1065000,1.3359083
0.1066250,1.3359083
0.1067500,1.3310727
0.1068750,1.3407440
0.1070000,1.3310727
0.1071250,1.3286548
0.1072500,1.3262370
0.1073750,1.3238192
0.1075000,1.3238192
0.1076250,1.3238192
0.1077500,1.3214014
0.1078750,1.3165657
0.1080000,1.3165657
0.1081250,1.3117301
0.1082500,1.3165657
0.1083750,1.3141479
0.1085000,1.3117301
0.1086250,1.3044766
0.1087500,1.3093122
0.1088750,1.3044766
0.1090000,1.3044766
0.1091250,1.3020588
0.1092500,1.3044766
0.1093750,1.2996410
0.1095000,1.2972231
0.1096250,1.2923875
0.1097500,1.2827162
0.1098750,1.2875518
0.1100000,1.2899697
0.1101250,1.2802984
0.1102500,1.2851340
0.1103750,1.2851340
0.1105000,1.2827162
0.1106250,1.2851340
0.1107500,1.2754627
0.1108750,1.2778805
0.1110000,1.2827162
0.1111250,1.2706271
0.1112500,1.2778805
0.1113750,1.2440310
0.1115000,1.2657914
0.1116250,1.2633736
0.1117500,1.2657914
0.1118750,1.2682092
0.1120000,1.2609558
0.1121250,1.2585379
0.1122500,1.2633736
0.1123750,1.2561201
0.1125000,1.2561201
0.1126250,1.2488666
0.1127500,1.2512845
0.1128750,1.2537023
0.1130000,1.2512845
0.1131250,1.2464488
0.1132500,1.2464488
0.1133750,1.2416132
0.1135000,1.2440310
0.1136250,1.2464488
0.1137500,1.2343597
0.1138750,1.2391953
0.1140000,1.2343597
0.1141250,1.2391953
0.1142500,1.2295241
0.1143750,1.2271062
0.1145000,1.2367775
0.1146250,1.2271062
0.1147500,1.2271062
0.1148750,1.2222706
0.1150000,1.2222706
0.1151250,1.2271062
0.1152500,1.2198528
0.1153750,1.2222706
0.1155000,1.2198528
0.1156250,1.2150171
0.1157500,1.2222706
0.1158750,1.2150171
0.1160000,1.2174349
0.1161250,1.2053458
0.1162500,1.2101815
0.1163750,1.2053458
0.1165000,1.2101815
0.1166250,1.2053458
0.1167500,1.2053458
0.1168750,1.2077636
0.1170000,1.2029280
0.1171250,1.2005102
0.1172500,1.2029280
0.1173750,1.2077636
0.1175000,1.1956745
0.1176250,1.1956745
0.1177500,1.2053458
0.1178750,1.1956745
0.1180000,1.2005102
0.1181250,1.1932567
0.1182500,1.1980923
0.1183750,1.1860032
0.1185000,1.1860032
0.1186250,1.1787497
0.1187500,1.1860032
0.1188750,1.1860032
0.1190000,1.1884210
0.1191250,1.1835854
0.1192500,1.1884210
0.1193750,1.1884210
0.1195000,1.1884210
0.1196250,1.1835854
0.1197500,1.1860032
0.1198750,1.1787497
0.1200000,1.1811676
0.1201250,1.1787497
0.1202500,1.1835854
0.1203750,1.1714963
0.1205000,1.1714963
0.1206250,1.1787497
0.1207500,1.1763319
0.1208750,1.1884210
0.1210000,1.1980923
0.1211250,1.2174349
0.1212500,1.2367775
0.1213750,1.2754627
0.1215000,1.3117301
0.1216250,1.3528331
0.1217500,1.3842648
0.1218750,1.4302035
0.1220000,1.4664708
0.1221250,1.5003204
0.1222500,1.5220808
0.1223750,1.5462590
0.1225000,1.5656016
0.1226250,1.5970333
0.1227500,1.6139581
0.1228750,1.6284650
0.1230000,1.6429720
0.1231250,1.6453898
0.1232500,1.6574789
0.1233750,1.6647324
0.1235000,1.6695681
0.1236250,1.6695681
0.1237500,1.6623146
0.1238750,1.6647324
0.1240000,1.6623146
0.1241250,1.6623146
0.1242500,1.6598968
0.1243750,1.6598968
0.1245000,1.6453898
0.1246250,1.6598968
0.1247500,1.6598968
0.1248750,1.6647324
0.1250000,1.6550611
0.1251250,1.6574789
0.1252500,1.6550611
0.1253750,1.6478076
0.1255000,1.6478076
0.1256250,1.6574789
0.1257500,1.6478076
0.1258750,1.6405542
0.1260000,1.6405542
0.1261250,1.6405542
0.1262500,1.6405542
0.1263750,1.6429720
0.1265000,1.6381363
0.1266250,1.6333007
