Time (s),Ch1 (V)
0.4120000,0.1560101
0.4125000,0.1535923
0.4130000,0.1560101
0.4135000,0.1560101
0.4140000,0.1535923
0.4145000,0.1511745
0.4150000,0.1560101
0.4155000,0.1535923
0.4160000,0.1535923
0.4165000,0.1560101
0.4170000,0.1511745
0.4175000,0.1535923
0.4180000,0.1535923
0.4185000,0.1584279
0.4190000,0.1511745
0.4195000,0.1535923
0.4200000,0.1463388
0.4205000,0.1511745
0.4210000,0.1535923
0.4215000,0.1487566
0.4220000,0.1511745
0.4225000,0.1511745
0.4230000,0.1511745
0.4235000,0.1535923
0.4240000,0.1584279
0.4245000,0.1680992
0.4250000,0.1560101
0.4255000,0.1560101
0.4260000,0.1173249
0.4265000,0.1487566
0.4270000,0.1511745
0.4275000,0.1535923
0.4280000,0.1584279
0.4285000,0.1511745
0.4290000,0.1511745
0.4295000,0.1511745
0.4300000,0.1487566
0.4305000,0.1511745
0.4310000,0.1560101
0.4315000,0.1487566
0.4320000,0.1535923
0.4325000,0.1535923
0.4330000,0.1560101
0.4335000,0.1535923
0.4340000,0.1729349
0.4345000,0.1535923
0.4350000,0.1560101
0.4355000,0.1535923
0.4360000,0.1511745
0.4365000,0.1511745
0.4370000,0.1487566
0.4375000,0.1535923
0.4380000,0.1487566
0.4385000,0.1535923
0.4390000,0.1535923
0.4395000,0.1511745
0.4400000,0.1535923
0.4405000,0.1560101
0.4410000,0.1463388
0.4415000,0.1535923
0.4420000,0.1535923
0.4425000,0.1511745
0.4430000,0.1535923
0.4435000,0.1535923
0.4440000,0.1511745
0.4445000,0.1560101
0.4450000,0.1535923
0.4455000,0.1487566
0.4460000,0.1487566
0.4465000,0.1560101
0.4470000,0.1487566
0.4475000,0.1535923
0.4480000,0.1511745
0.4485000,0.1511745
0.4490000,0.1487566
0.4495000,0.1511745
0.4500000,0.1560101
0.4505000,0.1584279
0.4510000,0.1584279
0.4515000,0.1511745
0.4520000,0.1487566
0.4525000,0.1487566
0.4530000,0.1560101
0.4535000,0.1535923
0.4540000,0.1463388
0.4545000,0.1535923
0.4550000,0.1560101
0.4555000,0.1560101
0.4560000,0.1511745
0.4565000,0.1463388
0.4570000,0.1511745
0.4575000,0.1560101
0.4580000,0.1487566
0.4585000,0.1511745
0.4590000,0.1511745
0.4595000,0.1511745
0.4600000,0.1487566
0.4605000,0.1584279
0.4610000,0.1511745
0.4615000,0.1511745
0.4620000,0.1511745
0.4625000,0.1560101
0.4630000,0.1535923
0.4635000,0.1269962
0.4640000,0.1511745
0.4645000,0.1487566
0.4650000,0.1511745
0.4655000,0.1560101
0.4660000,0.1560101
0.4665000,0.1535923
0.4670000,0.1560101
0.4675000,0.1560101
0.4680000,0.1511745
0.4685000,0.1535923
0.4690000,0.1487566
0.4695000,0.1535923
0.4700000,0.1584279
0.4705000,0.1584279
0.4710000,0.1511745
0.4715000,0.1560101
0.4720000,0.1511745
0.4725000,0.1511745
0.4730000,0.1535923
0.4735000,0.1535923
0.4740000,0.1560101
0.4745000,0.1535923
0.4750000,0.1535923
0.4755000,0.1463388
0.4760000,0.1560101
0.4765000,0.1366675
0.4770000,0.1535923
0.4775000,0.1487566
0.4780000,0.1560101
0.4785000,0.1535923
0.4790000,0.1535923
0.4795000,0.1511745
0.4800000,0.1511745
0.4805000,0.1535923
0.4810000,0.1511745
0.4815000,0.1560101
0.4820000,0.1560101
0.4825000,0.1608458
0.4830000,0.1584279
0.4835000,0.1560101
0.4840000,0.1487566
0.4845000,0.1487566
0.4850000,0.1584279
0.4855000,0.1535923
0.4860000,0.1560101
0.4865000,0.1511745
0.4870000,0.1511745
0.4875000,0.1149071
0.4880000,0.1511745
0.4885000,0.1535923
0.4890000,0.1560101
0.4895000,0.1584279
0.4900000,0.1511745
0.4905000,0.1511745
0.4910000,0.1535923
0.4915000,0.1535923
0.4920000,0.1680992
0.4925000,0.1584279
0.4930000,0.1511745
0.4935000,0.1511745
0.4940000,0.1511745
0.4945000,0.1560101
0.4950000,0.1584279
0.4955000,0.1511745
0.4960000,0.1560101
0.4965000,0.1511745
0.4970000,0.1922775
0.4975000,0.1511745
0.4980000,0.1560101
0.4985000,0.1511745
0.4990000,0.1560101
0.4995000,0.1535923
0.5000000,0.1801883
0.5005000,0.1535923
0.5010000,0.1487566
0.5015000,0.1608458
0.5020000,0.1511745
0.5025000,0.1801883
0.5030000,0.1511745
0.5035000,0.1560101
0.5040000,0.1511745
0.5045000,0.1705171
0.5050000,0.1535923
0.5055000,0.1560101
0.5060000,0.1535923
0.5065000,0.1511745
0.5070000,0.1511745
0.5075000,0.1560101
0.5080000,0.1511745
0.5085000,0.1511745
0.5090000,0.1560101
0.5095000,0.1560101
0.5100000,0.1511745
0.5105000,0.1535923
0.5110000,0.1511745
0.5115000,0.1535923
0.5120000,0.1415032
0.5125000,0.1511745
0.5130000,0.1511745
0.5135000,0.1511745
0.5140000,0.1535923
0.5145000,0.1535923
0.5150000,0.1487566
0.5155000,0.1487566
0.5160000,0.1463388
0.5165000,0.1511745
0.5170000,0.1584279
0.5175000,0.1511745
0.5180000,0.1511745
0.5185000,0.1535923
0.5190000,0.1560101
0.5195000,0.1535923
0.5200000,0.1511745
0.5205000,0.1487566
0.5210000,0.1511745
0.5215000,0.1487566
0.5220000,0.1463388
0.5225000,0.1584279
0.5230000,0.1560101
0.5235000,0.1560101
0.5240000,0.1535923
0.5245000,0.1560101
0.5250000,0.1560101
0.5255000,0.1535923
0.5260000,0.1560101
0.5265000,0.1584279
0.5270000,0.1656814
0.5275000,0.1535923
0.5280000,0.1511745
0.5285000,0.1753527
0.5290000,0.1511745
0.5295000,0.1560101
0.5300000,0.1535923
0.5305000,0.1173249
0.5310000,0.1487566
0.5315000,0.1535923
0.5320000,0.1487566
0.5325000,0.1463388
0.5330000,0.1463388
0.5335000,0.1511745
0.5340000,0.1511745
0.5345000,0.1535923
0.5350000,0.1535923
0.5355000,0.1511745
0.5360000,0.0931467
0.5365000,0.1535923
0.5370000,0.1535923
0.5375000,0.1535923
0.5380000,0.1584279
0.5385000,0.1511745
0.5390000,0.1535923
0.5395000,0.1487566
0.5400000,0.1850240
0.5405000,0.1535923
0.5410000,0.1535923
0.5415000,0.1560101
0.5420000,0.1535923
0.5425000,0.1511745
0.5430000,0.1511745
0.5435000,0.1511745
0.5440000,0.1560101
0.5445000,0.1487566
0.5450000,0.1535923
0.5455000,0.1535923
0.5460000,0.1463388
0.5465000,0.1535923
0.5470000,0.1535923
0.5475000,0.1511745
0.5480000,0.1535923
0.5485000,0.1535923
0.5490000,0.1535923
0.5495000,0.1535923
0.5500000,0.1511745
0.5505000,0.1463388
0.5510000,0.1487566
0.5515000,0.1487566
0.5520000,0.1584279
0.5525000,0.1560101
0.5530000,0.1560101
0.5535000,0.1801883
0.5540000,0.1511745
0.5545000,0.1511745
0.5550000,0.1705171
0.5555000,0.1511745
0.5560000,0.1560101
0.5565000,0.1511745
0.5570000,0.1535923
0.5575000,0.1511745
0.5580000,0.1487566
0.5585000,0.1487566
0.5590000,0.1511745
0.5595000,0.1535923
0.5600000,0.1535923
0.5605000,0.1608458
0.5610000,0.1487566
0.5615000,0.1511745
0.5620000,0.1560101
0.5625000,0.1487566
0.5630000,0.1535923
0.5635000,0.1560101
0.5640000,0.1560101
0.5645000,0.1535923
0.5650000,0.1511745
0.5655000,0.1511745
0.5660000,0.1511745
0.5665000,0.1535923
0.5670000,0.1511745
0.5675000,0.1535923
0.5680000,0.1535923
0.5685000,0.1560101
0.5690000,0.1511745
0.5695000,0.1511745
0.5700000,0.1535923
0.5705000,0.1511745
0.5710000,0.1487566
0.5715000,0.1535923
0.5720000,0.1511745
0.5725000,0.1535923
0.5730000,0.1535923
0.5735000,0.1560101
0.5740000,0.1511745
0.5745000,0.1729349
0.5750000,0.1487566
0.5755000,0.1560101
0.5760000,0.1487566
0.5765000,0.1511745
0.5770000,0.1511745
0.5775000,0.1535923
0.5780000,0.1511745
0.5785000,0.1584279
0.5790000,0.1560101
0.5795000,0.1487566
0.5800000,0.1487566
0.5805000,0.1487566
