Time (s),Ch1 (V)
1.4550000,0.1535923
1.4562500,0.1560101
1.4575000,0.1560101
1.4587500,0.1560101
1.4600000,0.1535923
1.4612500,0.1535923
1.4625000,0.1511745
1.4637500,0.1535923
1.4650000,0.1487566
1.4662500,0.1487566
1.4675000,0.1535923
1.4687500,0.1608458
1.4700000,0.1511745
1.4712500,0.1535923
1.4725000,0.1535923
1.4737500,0.1535923
1.4750000,0.1560101
1.4762500,0.1535923
1.4775000,0.1511745
1.4787500,0.1487566
1.4800000,0.1487566
1.4812500,0.1560101
1.4825000,0.1535923
1.4837500,0.1511745
1.4850000,0.1487566
1.4862500,0.1560101
1.4875000,0.1560101
1.4887500,0.1535923
1.4900000,0.1511745
1.4912500,0.1560101
1.4925000,0.1560101
1.4937500,0.1487566
1.4950000,0.1318319
1.4962500,0.1487566
1.4975000,0.1487566
1.4987500,0.1511745
1.5000000,0.1511745
1.5012500,0.1584279
1.5025000,0.1511745
1.5037500,0.1511745
1.5050000,0.1535923
1.5062500,0.1487566
1.5075000,0.1487566
1.5087500,0.1463388
1.5100000,0.1390853
1.5112500,0.1560101
1.5125000,0.1535923
1.5137500,0.1535923
1.5150000,0.1511745
1.5162500,0.1560101
1.5175000,0.1511745
1.5187500,0.1511745
1.5200000,0.1560101
1.5212500,0.1560101
1.5225000,0.1511745
1.5237500,0.1584279
1.5250000,0.1511745
1.5262500,0.1511745
1.5275000,0.1608458
1.5287500,0.1608458
1.5300000,0.1656814
1.5312500,0.1487566
1.5325000,0.1560101
1.5337500,0.1826062
1.5350000,0.1535923
1.5362500,0.1535923
1.5375000,0.1487566
1.5387500,0.1535923
1.5400000,0.1511745
1.5412500,0.1584279
1.5425000,0.1511745
1.5437500,0.1535923
1.5450000,0.1511745
1.5462500,0.1535923
1.5475000,0.1487566
1.5487500,0.1535923
1.5500000,0.1511745
1.5512500,0.1584279
1.5525000,0.1463388
1.5537500,0.1560101
1.5550000,0.1535923
1.5562500,0.1535923
1.5575000,0.1487566
1.5587500,0.1560101
1.5600000,0.1535923
1.5612500,0.1511745
1.5625000,0.1511745
1.5637500,0.1511745
1.5650000,0.1535923
1.5662500,0.1584279
1.5675000,0.1535923
1.5687500,0.1535923
1.5700000,0.1535923
1.5712500,0.1584279
1.5725000,0.1535923
1.5737500,0.1584279
1.5750000,0.1487566
1.5762500,0.1487566
1.5775000,0.1560101
1.5787500,0.1535923
1.5800000,0.1535923
1.5812500,0.1511745
1.5825000,0.1680992
1.5837500,0.1511745
1.5850000,0.1511745
1.5862500,0.1511745
1.5875000,0.1221606
1.5887500,0.1463388
1.5900000,0.1535923
1.5912500,0.1584279
1.5925000,0.1487566
1.5937500,0.1463388
1.5950000,0.1584279
1.5962500,0.1560101
1.5975000,0.1560101
1.5987500,0.1487566
1.6000000,0.1560101
1.6012500,0.1487566
1.6025000,0.1560101
1.6037500,0.1535923
1.6050000,0.1511745
1.6062500,0.1535923
1.6075000,0.1028180
1.6087500,0.1584279
1.6100000,0.1511745
1.6112500,0.1535923
1.6125000,0.1535923
1.6137500,0.1439210
1.6150000,0.1584279
1.6162500,0.1535923
1.6175000,0.1535923
1.6187500,0.1511745
1.6200000,0.1560101
1.6212500,0.1535923
1.6225000,0.1535923
1.6237500,0.1584279
1.6250000,0.1487566
1.6262500,0.1511745
1.6275000,0.1511745
1.6287500,0.1608458
1.6300000,0.1511745
1.6312500,0.1535923
1.6325000,0.1511745
1.6337500,0.1608458
1.6350000,0.1560101
1.6362500,0.1535923
1.6375000,0.1511745
1.6387500,0.1560101
1.6400000,0.1511745
1.6412500,0.1535923
1.6425000,0.1511745
1.6437500,0.1584279
1.6450000,0.1535923
1.6462500,0.1511745
1.6475000,0.1560101
1.6487500,0.1535923
1.6500000,0.1753527
1.6512500,0.1415032
1.6525000,0.1560101
1.6537500,0.1535923
1.6550000,0.1560101
1.6562500,0.1511745
1.6575000,0.1560101
1.6587500,0.1560101
1.6600000,0.1560101
1.6612500,0.1560101
1.6625000,0.1463388
1.6637500,0.1535923
1.6650000,0.1535923
1.6662500,0.1463388
1.6675000,0.1560101
1.6687500,0.1560101
1.6700000,0.1511745
1.6712500,0.1560101
1.6725000,0.1560101
1.6737500,0.1342497
1.6750000,0.1487566
1.6762500,0.1535923
1.6775000,0.1535923
1.6787500,0.1511745
1.6800000,0.1511745
1.6812500,0.1535923
1.6825000,0.1487566
1.6837500,0.1535923
1.6850000,0.1560101
1.6862500,0.1608458
1.6875000,0.1511745
1.6887500,0.1535923
1.6900000,0.1439210
1.6912500,0.1535923
1.6925000,0.1584279
1.6937500,0.1535923
1.6950000,0.1535923
1.6962500,0.1535923
1.6975000,0.1511745
1.6987500,0.1560101
1.7000000,0.1560101
1.7012500,0.1560101
1.7025000,0.1560101
1.7037500,0.1487566
1.7050000,0.1608458
1.7062500,0.1487566
1.7075000,0.1535923
1.7087500,0.1269962
1.7100000,0.1584279
1.7112500,0.1511745
1.7125000,0.1511745
1.7137500,0.1535923
1.7150000,0.1560101
1.7162500,0.1584279
1.7175000,0.1487566
1.7187500,0.1560101
1.7200000,0.1535923
1.7212500,0.1801883
1.7225000,0.0907289
1.7237500,0.1535923
1.7250000,0.1487566
1.7262500,0.1560101
1.7275000,0.1511745
1.7287500,0.1535923
1.7300000,0.1535923
1.7312500,0.1535923
1.7325000,0.1535923
1.7337500,0.1560101
1.7350000,0.1487566
1.7362500,0.1850240
1.7375000,0.1898596
1.7387500,0.1535923
1.7400000,0.1535923
1.7412500,0.1487566
1.7425000,0.1535923
1.7437500,0.1487566
1.7450000,0.1511745
1.7462500,0.1535923
1.7475000,0.1439210
1.7487500,0.1535923
1.7500000,0.1560101
1.7512500,0.1560101
1.7525000,0.1487566
1.7537500,0.1487566
1.7550000,0.1584279
1.7562500,0.1608458
1.7575000,0.1511745
1.7587500,0.1535923
1.7600000,0.1560101
1.7612500,0.1463388
1.7625000,0.1511745
1.7637500,0.1487566
1.7650000,0.1560101
1.7662500,0.1487566
1.7675000,0.1511745
1.7687500,0.1608458
1.7700000,0.1584279
1.7712500,0.1511745
1.7725000,0.1511745
1.7737500,0.1560101
1.7750000,0.1487566
1.7762500,0.1560101
1.7775000,0.1608458
1.7787500,0.1560101
1.7800000,0.1535923
1.7812500,0.1487566
1.7825000,0.1535923
1.7837500,0.1898596
1.7850000,0.1511745
1.7862500,0.1487566
1.7875000,0.1511745
1.7887500,0.1221606
1.7900000,0.1511745
1.7912500,0.1584279
1.7925000,0.1560101
1.7937500,0.1560101
1.7950000,0.1608458
1.7962500,0.1511745
1.7975000,0.1511745
1.7987500,0.1535923
1.8000000,0.1560101
1.8012500,0.1560101
1.8025000,0.1535923
1.8037500,0.1535923
1.8050000,0.1487566
1.8062500,0.1511745
1.8075000,0.1584279
1.8087500,0.1560101
1.8100000,0.1535923
1.8112500,0.1560101
1.8125000,0.1560101
1.8137500,0.1584279
1.8150000,0.1511745
1.8162500,0.1535923
1.8175000,0.1511745
1.8187500,0.1487566
1.8200000,0.1560101
1.8212500,0.1656814
1.8225000,0.1511745
1.8237500,0.1535923
1.8250000,0.1584279
1.8262500,0.1511745
1.8275000,0.1511745
1.8287500,0.1535923
1.8300000,0.1487566
1.8312500,0.1560101
1.8325000,0.1560101
1.8337500,0.1535923
1.8350000,0.1463388
1.8362500,0.1535923
1.8375000,0.1487566
1.8387500,0.1560101
1.8400000,0.1511745
1.8412500,0.1560101
1.8425000,0.1511745
1.8437500,0.1535923
1.8450000,0.1584279
1.8462500,0.1487566
1.8475000,0.1584279
1.8487500,0.1560101
1.8500000,0.1511745
1.8512500,0.1511745
1.8525000,0.1560101
1.8537500,0.1511745
1.8550000,0.1535923
1.8562500,0.1535923
1.8575000,0.1535923
1.8587500,0.1511745
1.8600000,0.1535923
1.8612500,0.1535923
1.8625000,0.1535923
1.8637500,0.1487566
1.8650000,0.1535923
1.8662500,0.1487566
1.8675000,0.1487566
1.8687500,0.1535923
1.8700000,0.1511745
1.8712500,0.1511745
1.8725000,0.1535923
1.8737500,0.1560101
1.8750000,0.1535923
1.8762500,0.1680992
1.8775000,0.1535923
1.8787500,0.1560101
1.8800000,0.1535923
1.8812500,0.1535923
1.8825000,0.1535923
1.8837500,0.1560101
1.8850000,0.1463388
1.8862500,0.1487566
1.8875000,0.1511745
1.8887500,0.1584279
1.8900000,0.1511745
1.8912500,0.1584279
1.8925000,0.1511745
1.8937500,0.1560101
1.8950000,0.1560101
1.8962500,0.1511745
1.8975000,0.1560101
1.8987500,0.1535923
1.9000000,0.1560101
1.9012500,0.1535923
1.9025000,0.1511745
1.9037500,0.1487566
1.9050000,0.1511745
1.9062500,0.1560101
1.9075000,0.1511745
1.9087500,0.1511745
1.9100000,0.1560101
1.9112500,0.1584279
1.9125000,0.1511745
1.9137500,0.1511745
1.9150000,0.1560101
1.9162500,0.1535923
1.9175000,0.1535923
1.9187500,0.1511745
1.9200000,0.1560101
1.9212500,0.1511745
1.9225000,0.1535923
1.9237500,0.1487566
1.9250000,0.1584279
1.9262500,0.1560101
1.9275000,0.1511745
1.9287500,0.1511745
1.9300000,0.1535923
1.9312500,0.1511745
1.9325000,0.1560101
1.9337500,0.1560101
1.9350000,0.1535923
1.9362500,0.1584279
1.9375000,0.1560101
1.9387500,0.1656814
1.9400000,0.1560101
1.9412500,0.1511745
1.9425000,0.1511745
1.9437500,0.1511745
1.9450000,0.1535923
1.9462500,0.1511745
1.9475000,0.1535923
1.9487500,0.1560101
1.9500000,0.1511745
1.9512500,0.1560101
1.9525000,0.1729349
1.9537500,0.1535923
1.9550000,0.1680992
1.9562500,0.1511745
1.9575000,0.1511745
1.9587500,0.1487566
1.9600000,0.1439210
1.9612500,0.1584279
1.9625000,0.1560101
1.9637500,0.1560101
1.9650000,0.1511745
1.9662500,0.1487566
1.9675000,0.1560101
1.9687500,0.1560101
1.9700000,0.1463388
1.9712500,0.1535923
1.9725000,0.1535923
1.9737500,0.1511745
1.9750000,0.1608458
1.9762500,0.1608458
1.9775000,0.1487566
1.9787500,0.1511745
1.9800000,0.1511745
1.9812500,0.1584279
1.9825000,0.1463388
1.9837500,0.1439210
1.9850000,0.1535923
1.9862500,0.1511745
1.9875000,0.1560101
1.9887500,0.1535923
1.9900000,0.1511745
1.9912500,0.1680992
1.9925000,0.1608458
1.9937500,0.1511745
1.9950000,0.1487566
1.9962500,0.1560101
1.9975000,0.1463388
1.9987500,0.1535923
2.0000000,0.1535923
2.0012500,0.1535923
2.0025000,0.1511745
2.0037500,0.1560101
2.0050000,0.1535923
2.0062500,0.1535923
2.0075000,0.1511745
2.0087500,0.1511745
2.0100000,0.1463388
2.0112500,0.1487566
2.0125000,0.1560101
2.0137500,0.1511745
2.0150000,0.1511745
2.0162500,0.1535923
2.0175000,0.1487566
2.0187500,0.1777705
2.0200000,0.1560101
2.0212500,0.1487566
2.0225000,0.1560101
2.0237500,0.1487566
2.0250000,0.1584279
2.0262500,0.1487566
2.0275000,0.1463388
2.0287500,0.1487566
2.0300000,0.1511745
2.0312500,0.1511745
2.0325000,0.1487566
2.0337500,0.1511745
2.0350000,0.1535923
2.0362500,0.1584279
2.0375000,0.1463388
2.0387500,0.1124893
2.0400000,0.1560101
2.0412500,0.1487566
2.0425000,0.1535923
2.0437500,0.1535923
2.0450000,0.1511745
2.0462500,0.1729349
2.0475000,0.1511745
2.0487500,0.1560101
2.0500000,0.1463388
2.0512500,0.1535923
2.0525000,0.1269962
2.0537500,0.1560101
2.0550000,0.1342497
2.0562500,0.1463388
2.0575000,0.1560101
2.0587500,0.1487566
2.0600000,0.1511745
2.0612500,0.1560101
2.0625000,0.1560101
2.0637500,0.1487566
2.0650000,0.1535923
2.0662500,0.1511745
2.0675000,0.1511745
2.0687500,0.1535923
2.0700000,0.1560101
2.0712500,0.1560101
2.0725000,0.1487566
2.0737500,0.1608458
2.0750000,0.1560101
2.0762500,0.1560101
2.0775000,0.1705171
2.0787500,0.1535923
2.0800000,0.1560101
2.0812500,0.1511745
2.0825000,0.1560101
2.0837500,0.1560101
2.0850000,0.1487566
2.0862500,0.1487566
2.0875000,0.1366675
2.0887500,0.1535923
2.0900000,0.1511745
2.0912500,0.1608458
2.0925000,0.1511745
2.0937500,0.1560101
2.0950000,0.1560101
2.0962500,0.1560101
2.0975000,0.1535923
2.0987500,0.1584279
2.1000000,0.1535923
2.1012500,0.1487566
2.1025000,0.1535923
2.1037500,0.1535923
2.1050000,0.1511745
2.1062500,0.1487566
2.1075000,0.1511745
2.1087500,0.1560101
2.1100000,0.1560101
2.1112500,0.1584279
2.1125000,0.1535923
2.1137500,0.1560101
2.1150000,0.1511745
2.1162500,0.1560101
2.1175000,0.1439210
2.1187500,0.1560101
2.1200000,0.1535923
2.1212500,0.1584279
2.1225000,0.1535923
2.1237500,0.1511745
2.1250000,0.1487566
2.1262500,0.1511745
2.1275000,0.1560101
2.1287500,0.1535923
2.1300000,0.1487566
2.1312500,0.1535923
2.1325000,0.1584279
2.1337500,0.1584279
2.1350000,0.1584279
2.1362500,0.1535923
2.1375000,0.1487566
2.1387500,0.1560101
2.1400000,0.1535923
2.1412500,0.1560101
2.1425000,0.0955645
2.1437500,0.1535923
2.1450000,0.1535923
2.1462500,0.1487566
2.1475000,0.1535923
2.1487500,0.1511745
2.1500000,0.1463388
2.1512500,0.1584279
2.1525000,0.1511745
2.1537500,0.1680992
2.1550000,0.1463388
2.1562500,0.1560101
2.1575000,0.1487566
2.1587500,0.1511745
2.1600000,0.1560101
2.1612500,0.1705171
2.1625000,0.1535923
2.1637500,0.1535923
2.1650000,0.1656814
2.1662500,0.1535923
2.1675000,0.1511745
2.1687500,0.1560101
2.1700000,0.1511745
2.1712500,0.1511745
2.1725000,0.1560101
2.1737500,0.1560101
2.1750000,0.1511745
2.1762500,0.1511745
2.1775000,0.1487566
2.1787500,0.1560101
2.1800000,0.1560101
2.1812500,0.1487566
2.1825000,0.1511745
2.1837500,0.1535923
2.1850000,0.1560101
2.1862500,0.1608458
2.1875000,0.1511745
2.1887500,0.1535923
2.1900000,0.1535923
2.1912500,0.1487566
2.1925000,0.1535923
2.1937500,0.1560101
2.1950000,0.1535923
2.1962500,0.1584279
2.1975000,0.1463388
2.1987500,0.1584279
2.2000000,0.1535923
2.2012500,0.1535923
2.2025000,0.1511745
2.2037500,0.1535923
2.2050000,0.1511745
2.2062500,0.1511745
2.2075000,0.1511745
2.2087500,0.1584279
2.2100000,0.1511745
2.2112500,0.1535923
2.2125000,0.1560101
2.2137500,0.1535923
2.2150000,0.1511745
2.2162500,0.1487566
2.2175000,0.1584279
2.2187500,0.1511745
2.2200000,0.1535923
2.2212500,0.1487566
2.2225000,0.1511745
2.2237500,0.1801883
2.2250000,0.1221606
2.2262500,0.1511745
2.2275000,0.1511745
2.2287500,0.1511745
2.2300000,0.1584279
2.2312500,0.1560101
2.2325000,0.1487566
2.2337500,0.1366675
2.2350000,0.1560101
2.2362500,0.1535923
2.2375000,0.1511745
2.2387500,0.1487566
2.2400000,0.1511745
2.2412500,0.1487566
2.2425000,0.1535923
2.2437500,0.1511745
2.2450000,0.1560101
2.2462500,0.1511745
2.2475000,0.1463388
2.2487500,0.1560101
2.2500000,0.1511745
2.2512500,0.1511745
2.2525000,0.1535923
2.2537500,0.1560101
2.2550000,0.1511745
2.2562500,0.1511745
2.2575000,0.1560101
2.2587500,0.1584279
2.2600000,0.1560101
2.2612500,0.1511745
2.2625000,0.1535923
2.2637500,0.1511745
2.2650000,0.1463388
2.2662500,0.1511745
2.2675000,0.1560101
2.2687500,0.1535923
2.2700000,0.1511745
2.2712500,0.1560101
2.2725000,0.1535923
2.2737500,0.1535923
2.2750000,0.1560101
2.2762500,0.1535923
2.2775000,0.1511745
2.2787500,0.1535923
2.2800000,0.1535923
2.2812500,0.1535923
2.2825000,0.1560101
2.2837500,0.1511745
2.2850000,0.1511745
2.2862500,0.1487566
2.2875000,0.1560101
2.2887500,0.1511745
2.2900000,0.1487566
2.2912500,0.1535923
2.2925000,0.1584279
2.2937500,0.1535923
2.2950000,0.1584279
2.2962500,0.1511745
2.2975000,0.1535923
2.2987500,0.1511745
2.3000000,0.1511745
2.3012500,0.1584279
2.3025000,0.1511745
2.3037500,0.1511745
2.3050000,0.1535923
2.3062500,0.1511745
2.3075000,0.1511745
2.3087500,0.1535923
2.3100000,0.1487566
2.3112500,0.1560101
2.3125000,0.1535923
2.3137500,0.1511745
2.3150000,0.1801883
2.3162500,0.1560101
2.3175000,0.1560101
2.3187500,0.1560101
2.3200000,0.1560101
2.3212500,0.1560101
2.3225000,0.1535923
2.3237500,0.1511745
2.3250000,0.1560101
2.3262500,0.1463388
2.3275000,0.1560101
2.3287500,0.1560101
2.3300000,0.1439210
2.3312500,0.1487566
2.3325000,0.1511745
2.3337500,0.1511745
2.3350000,0.1535923
2.3362500,0.1680992
2.3375000,0.1511745
2.3387500,0.1560101
2.3400000,0.1608458
2.3412500,0.1729349
2.3425000,0.1560101
2.3437500,0.1463388
2.3450000,0.1511745
2.3462500,0.1511745
2.3475000,0.1487566
2.3487500,0.1535923
2.3500000,0.1535923
2.3512500,0.1511745
2.3525000,0.1463388
2.3537500,0.1535923
2.3550000,0.1269962
2.3562500,0.1535923
2.3575000,0.1487566
2.3587500,0.1584279
2.3600000,0.1511745
2.3612500,0.1487566
2.3625000,0.1511745
2.3637500,0.1560101
2.3650000,0.1463388
2.3662500,0.1511745
2.3675000,0.1439210
2.3687500,0.1608458
2.3700000,0.1535923
2.3712500,0.1560101
2.3725000,0.1511745
2.3737500,0.1511745
2.3750000,0.1415032
2.3762500,0.1511745
2.3775000,0.1560101
2.3787500,0.1535923
2.3800000,0.1560101
2.3812500,0.1535923
2.3825000,0.1511745
2.3837500,0.1487566
2.3850000,0.1535923
2.3862500,0.1463388
2.3875000,0.1535923
2.3887500,0.1560101
2.3900000,0.1584279
2.3912500,0.1560101
2.3925000,0.1415032
2.3937500,0.1511745
2.3950000,0.1584279
2.3962500,0.1560101
2.3975000,0.1487566
2.3987500,0.1535923
2.4000000,0.1535923
2.4012500,0.1511745
2.4025000,0.1511745
2.4037500,0.1511745
2.4050000,0.1535923
2.4062500,0.1463388
2.4075000,0.1415032
2.4087500,0.1535923
2.4100000,0.1535923
2.4112500,0.1535923
2.4125000,0.1487566
2.4137500,0.1560101
2.4150000,0.1511745
2.4162500,0.1584279
2.4175000,0.1584279
2.4187500,0.1511745
2.4200000,0.1560101
2.4212500,0.1535923
2.4225000,0.1511745
2.4237500,0.1535923
2.4250000,0.1535923
2.4262500,0.1511745
2.4275000,0.1560101
2.4287500,0.1560101
2.4300000,0.1511745
2.4312500,0.1560101
2.4325000,0.1511745
2.4337500,0.1511745
2.4350000,0.1511745
2.4362500,0.1463388
2.4375000,0.1487566
2.4387500,0.1511745
2.4400000,0.1511745
2.4412500,0.1560101
2.4425000,0.1511745
2.4437500,0.1294140
2.4450000,0.1511745
2.4462500,0.1487566
2.4475000,0.1535923
2.4487500,0.1560101
2.4500000,0.1463388
2.4512500,0.1584279
2.4525000,0.1560101
2.4537500,0.1511745
2.4550000,0.1535923
2.4562500,0.1511745
2.4575000,0.1511745
2.4587500,0.1511745
2.4600000,0.1560101
2.4612500,0.1535923
2.4625000,0.1511745
2.4637500,0.1511745
2.4650000,0.1535923
2.4662500,0.1511745
2.4675000,0.1535923
2.4687500,0.1535923
2.4700000,0.1487566
2.4712500,0.1560101
2.4725000,0.1560101
2.4737500,0.1511745
2.4750000,0.1511745
2.4762500,0.1535923
2.4775000,0.1535923
2.4787500,0.1826062
2.4800000,0.1511745
2.4812500,0.1560101
2.4825000,0.1487566
2.4837500,0.1535923
2.4850000,0.1535923
2.4862500,0.1608458
2.4875000,0.1560101
2.4887500,0.1463388
2.4900000,0.1511745
2.4912500,0.1535923
2.4925000,0.1535923
2.4937500,0.1560101
2.4950000,0.1511745
2.4962500,0.1535923
2.4975000,0.1511745
2.4987500,0.1511745
2.5000000,0.1584279
2.5012500,0.1535923
2.5025000,0.1511745
2.5037500,0.1535923
2.5050000,0.1560101
2.5062500,0.1511745
2.5075000,0.1487566
2.5087500,0.1560101
2.5100000,0.1511745
2.5112500,0.1511745
2.5125000,0.1535923
2.5137500,0.1511745
2.5150000,0.1535923
2.5162500,0.1584279
2.5175000,0.1511745
2.5187500,0.1535923
2.5200000,0.1705171
2.5212500,0.1511745
2.5225000,0.1535923
2.5237500,0.1535923
2.5250000,0.1511745
2.5262500,0.1777705
2.5275000,0.1511745
2.5287500,0.1560101
2.5300000,0.1390853
2.5312500,0.1584279
2.5325000,0.1487566
2.5337500,0.1560101
2.5350000,0.1269962
2.5362500,0.1584279
2.5375000,0.1560101
2.5387500,0.1584279
2.5400000,0.1535923
2.5412500,0.1511745
2.5425000,0.1487566
2.5437500,0.1511745
2.5450000,0.1535923
2.5462500,0.1511745
2.5475000,0.1826062
2.5487500,0.1560101
2.5500000,0.1560101
2.5512500,0.1584279
2.5525000,0.1487566
2.5537500,0.1511745
2.5550000,0.1535923
2.5562500,0.1560101
2.5575000,0.1560101
2.5587500,0.1535923
2.5600000,0.1560101
2.5612500,0.1511745
2.5625000,0.1535923
2.5637500,0.1535923
2.5650000,0.1560101
2.5662500,0.1511745
2.5675000,0.1487566
2.5687500,0.1560101
2.5700000,0.1535923
2.5712500,0.1560101
2.5725000,0.1511745
2.5737500,0.1584279
2.5750000,0.1511745
2.5762500,0.1584279
2.5775000,0.1584279
2.5787500,0.1560101
2.5800000,0.1560101
2.5812500,0.1535923
2.5825000,0.1560101
2.5837500,0.1511745
2.5850000,0.1560101
2.5862500,0.1487566
2.5875000,0.1560101
2.5887500,0.1560101
2.5900000,0.1511745
2.5912500,0.1560101
2.5925000,0.1560101
2.5937500,0.1608458
2.5950000,0.1560101
2.5962500,0.1511745
2.5975000,0.1463388
2.5987500,0.1535923
2.6000000,0.1535923
2.6012500,0.1560101
2.6025000,0.1560101
2.6037500,0.1535923
2.6050000,0.1439210
2.6062500,0.1535923
2.6075000,0.1535923
2.6087500,0.1560101
2.6100000,0.1511745
2.6112500,0.1535923
2.6125000,0.1535923
2.6137500,0.1874418
2.6150000,0.1680992
2.6162500,0.1511745
2.6175000,0.1463388
2.6187500,0.1656814
2.6200000,0.1511745
2.6212500,0.1584279
2.6225000,0.1511745
2.6237500,0.1608458
2.6250000,0.1560101
2.6262500,0.1487566
2.6275000,0.1511745
2.6287500,0.1535923
2.6300000,0.1463388
2.6312500,0.1560101
2.6325000,0.1535923
2.6337500,0.1511745
2.6350000,0.1753527
2.6362500,0.1535923
2.6375000,0.1535923
2.6387500,0.1511745
2.6400000,0.1511745
2.6412500,0.1511745
2.6425000,0.1487566
2.6437500,0.1511745
2.6450000,0.1560101
2.6462500,0.1850240
2.6475000,0.1487566
2.6487500,0.1511745
2.6500000,0.1487566
2.6512500,0.1560101
2.6525000,0.1535923
2.6537500,0.1535923
2.6550000,0.1535923
2.6562500,0.1584279
2.6575000,0.1511745
2.6587500,0.1511745
2.6600000,0.1560101
2.6612500,0.1511745
2.6625000,0.1511745
2.6637500,0.1560101
2.6650000,0.1560101
2.6662500,0.1487566
2.6675000,0.1511745
2.6687500,0.1511745
2.6700000,0.1487566
2.6712500,0.1511745
2.6725000,0.1487566
2.6737500,0.1487566
2.6750000,0.1535923
2.6762500,0.1584279
2.6775000,0.1511745
2.6787500,0.1511745
2.6800000,0.1560101
2.6812500,0.1560101
2.6825000,0.1535923
2.6837500,0.1608458
2.6850000,0.1487566
2.6862500,0.1535923
2.6875000,0.1487566
2.6887500,0.1535923
2.6900000,0.1487566
2.6912500,0.1560101
2.6925000,0.1560101
2.6937500,0.1560101
2.6950000,0.1415032
2.6962500,0.1463388
2.6975000,0.1318319
2.6987500,0.1535923
2.7000000,0.1028180
2.7012500,0.1560101
2.7025000,0.1463388
2.7037500,0.1535923
2.7050000,0.1511745
2.7062500,0.1632636
2.7075000,0.1487566
2.7087500,0.1535923
2.7100000,0.1560101
2.7112500,0.1560101
2.7125000,0.1439210
2.7137500,0.1487566
2.7150000,0.1487566
2.7162500,0.1535923
2.7175000,0.1511745
2.7187500,0.1511745
2.7200000,0.1511745
2.7212500,0.1463388
2.7225000,0.1511745
2.7237500,0.1487566
2.7250000,0.1560101
2.7262500,0.1753527
2.7275000,0.1511745
2.7287500,0.1511745
2.7300000,0.1487566
2.7312500,0.1511745
2.7325000,0.1535923
2.7337500,0.1535923
2.7350000,0.1535923
2.7362500,0.1560101
2.7375000,0.1584279
2.7387500,0.1560101
2.7400000,0.1584279
2.7412500,0.1487566
2.7425000,0.1511745
2.7437500,0.1487566
2.7450000,0.1511745
2.7462500,0.1487566
2.7475000,0.1535923
2.7487500,0.1560101
2.7500000,0.1535923
2.7512500,0.1584279
2.7525000,0.1632636
2.7537500,0.1608458
2.7550000,0.1535923
2.7562500,0.1487566
2.7575000,0.1511745
2.7587500,0.1560101
2.7600000,0.1511745
2.7612500,0.1584279
2.7625000,0.1511745
2.7637500,0.1705171
2.7650000,0.1511745
2.7662500,0.1535923
2.7675000,0.1511745
2.7687500,0.1535923
2.7700000,0.1487566
2.7712500,0.1511745
2.7725000,0.1535923
2.7737500,0.1535923
2.7750000,0.1946953
2.7762500,0.1511745
2.7775000,0.1584279
2.7787500,0.1487566
2.7800000,0.1511745
2.7812500,0.1560101
2.7825000,0.1487566
2.7837500,0.1511745
2.7850000,0.1511745
2.7862500,0.1463388
2.7875000,0.1560101
2.7887500,0.1535923
2.7900000,0.1511745
2.7912500,0.1560101
2.7925000,0.1560101
2.7937500,0.1511745
2.7950000,0.1487566
2.7962500,0.1535923
2.7975000,0.1535923
2.7987500,0.1560101
2.8000000,0.1535923
2.8012500,0.1584279
2.8025000,0.1487566
2.8037500,0.1560101
2.8050000,0.1584279
2.8062500,0.1487566
2.8075000,0.1535923
2.8087500,0.1535923
2.8100000,0.1511745
2.8112500,0.1560101
2.8125000,0.1535923
2.8137500,0.1535923
2.8150000,0.1535923
2.8162500,0.1535923
2.8175000,0.1511745
2.8187500,0.1535923
2.8200000,0.1535923
2.8212500,0.1535923
2.8225000,0.1511745
2.8237500,0.1511745
2.8250000,0.1511745
2.8262500,0.1245784
2.8275000,0.1511745
2.8287500,0.1535923
2.8300000,0.1511745
2.8312500,0.1487566
2.8325000,0.1487566
2.8337500,0.1560101
2.8350000,0.1535923
2.8362500,0.1390853
2.8375000,0.1511745
2.8387500,0.1584279
2.8400000,0.1535923
2.8412500,0.1439210
2.8425000,0.1511745
2.8437500,0.1632636
2.8450000,0.1535923
2.8462500,0.1535923
2.8475000,0.1511745
2.8487500,0.1560101
2.8500000,0.1511745
2.8512500,0.1294140
2.8525000,0.1535923
2.8537500,0.1584279
2.8550000,0.1487566
2.8562500,0.1511745
2.8575000,0.1584279
2.8587500,0.1560101
2.8600000,0.1535923
2.8612500,0.1535923
2.8625000,0.1535923
2.8637500,0.1511745
2.8650000,0.1535923
2.8662500,0.1511745
2.8675000,0.1463388
2.8687500,0.1535923
2.8700000,0.1632636
2.8712500,0.1584279
2.8725000,0.1511745
2.8737500,0.1463388
2.8750000,0.1560101
2.8762500,0.1535923
2.8775000,0.1535923
2.8787500,0.1535923
2.8800000,0.1560101
2.8812500,0.1511745
2.8825000,0.1535923
2.8837500,0.1560101
2.8850000,0.1584279
2.8862500,0.1439210
2.8875000,0.1535923
2.8887500,0.1560101
2.8900000,0.1511745
2.8912500,0.1511745
2.8925000,0.1535923
2.8937500,0.1560101
2.8950000,0.1511745
2.8962500,0.1535923
2.8975000,0.1560101
2.8987500,0.1535923
2.9000000,0.1511745
2.9012500,0.1632636
2.9025000,0.1535923
2.9037500,0.1560101
2.9050000,0.1487566
2.9062500,0.1560101
2.9075000,0.1560101
2.9087500,0.1560101
2.9100000,0.1511745
